State,District,Crop_Year,Season,Crop,Area,Production,Yield,mean_ndvi,Annual_Temp,Monsoon_Temp,Yield_Predicted,Alert
uttar pradesh,aligarh,2011,Rabi       ,coriander,25.0,14.0,0.56,0.0317,25.62,28.06,0.9974958,✅ OK
uttar pradesh,aligarh,2011,Rabi       ,garlic,218.0,1127.0,5.169724770642202,0.0317,25.62,28.06,4.928744,✅ OK
uttar pradesh,aligarh,2011,Rabi       ,gram,25.0,30.0,1.2,0.0317,25.62,28.06,1.2557125,✅ OK
uttar pradesh,aligarh,2011,Rabi       ,masoor,1181.0,2275.0,1.926333615580017,0.0317,25.62,28.06,1.2640101,✅ OK
uttar pradesh,aligarh,2011,Rabi       ,onion,52.0,1190.0,22.884615384615383,0.0317,25.62,28.06,16.797167,✅ OK
uttar pradesh,aligarh,2011,Rabi       ,peas & beans (pulses),95.0,136.0,1.431578947368421,0.0317,25.62,28.06,1.3811483,✅ OK
uttar pradesh,aligarh,2011,Rabi       ,potato,26589.0,608596.0,22.889014254014818,0.0317,25.62,28.06,23.323088,✅ OK
uttar pradesh,aligarh,2011,Rabi       ,rapeseed &mustard,21390.0,29260.0,1.3679289387564282,0.0317,25.62,28.06,1.540178,✅ OK
uttar pradesh,aligarh,2011,Rabi       ,turmeric,1.0,3.0,3.0,0.0317,25.62,28.06,2.274905,✅ OK
uttar pradesh,aligarh,2011,Rabi       ,wheat,217820.0,820310.0,3.7659994490864017,0.0317,25.62,28.06,3.529136,✅ OK
uttar pradesh,aligarh,2011,Summer     ,maize,379.0,627.0,1.654353562005277,0.0317,25.62,28.06,1.7285106,✅ OK
uttar pradesh,aligarh,2011,Summer     ,moong(green gram),2144.0,1943.0,0.90625,0.0317,25.62,28.06,0.8336786,✅ OK
uttar pradesh,aligarh,2011,Summer     ,onion,82.0,888.0,10.829268292682928,0.0317,25.62,28.06,10.841283,✅ OK
uttar pradesh,aligarh,2011,Summer     ,sunflower,47.0,80.0,1.702127659574468,0.0317,25.62,28.06,1.6017776,✅ OK
uttar pradesh,aligarh,2011,Summer     ,urad,106.0,94.0,0.8867924528301887,0.0317,25.62,28.06,0.7715514,✅ OK
uttar pradesh,aligarh,2012,Kharif     ,arhar/tur,8331.0,9506.0,1.141039491057496,0.0317,25.6,28.26,1.3866832,✅ OK
uttar pradesh,aligarh,2012,Kharif     ,bajra,91309.0,227816.0,2.495000492832032,0.0317,25.6,28.26,1.7414947,✅ OK
uttar pradesh,aligarh,2012,Kharif     ,cotton(lint),1132.0,224.0,0.1978798586572438,0.0317,25.6,28.26,1.396718,✅ OK
uttar pradesh,aligarh,2012,Kharif     ,dry chillies,41.0,33.0,0.8048780487804879,0.0317,25.6,28.26,1.3840623,✅ OK
uttar pradesh,aligarh,2012,Kharif     ,groundnut,33.0,33.0,1.0,0.0317,25.6,28.26,1.1391771,✅ OK
uttar pradesh,aligarh,2012,Kharif     ,guar seed,110.0,90.0,0.8181818181818182,0.0317,25.6,28.26,0.89809847,✅ OK
uttar pradesh,aligarh,2012,Kharif     ,maize,16307.0,43638.0,2.6760286993315754,0.0317,25.6,28.26,2.0274904,✅ OK
uttar pradesh,aligarh,2012,Kharif     ,moong(green gram),176.0,193.0,1.0965909090909092,0.0317,25.6,28.26,0.6863477,✅ OK
uttar pradesh,aligarh,2012,Kharif     ,rice,85311.0,209609.0,2.456998511329137,0.0317,25.6,28.26,2.2809904,✅ OK
uttar pradesh,aligarh,2012,Kharif     ,sesamum,47.0,9.0,0.1914893617021276,0.0317,25.6,28.26,0.53824794,🚨 Low Yield
uttar pradesh,aligarh,2012,Kharif     ,sugarcane,10593.0,652190.0,61.56801661474559,0.0317,25.6,28.26,59.410477,✅ OK
uttar pradesh,aligarh,2012,Kharif     ,sweet potato,269.0,3483.0,12.947955390334572,0.0317,25.6,28.26,12.811749,✅ OK
uttar pradesh,aligarh,2012,Kharif     ,urad,714.0,473.0,0.6624649859943977,0.0317,25.6,28.26,0.947925,✅ OK
uttar pradesh,aligarh,2012,Rabi       ,barley,10294.0,33251.0,3.230134058674956,0.0317,25.6,28.26,3.1308632,✅ OK
uttar pradesh,aligarh,2012,Rabi       ,coriander,96.0,52.0,0.5416666666666666,0.0317,25.6,28.26,0.9702268,✅ OK
uttar pradesh,aligarh,2012,Rabi       ,garlic,276.0,1434.0,5.195652173913044,0.0317,25.6,28.26,4.8918495,✅ OK
uttar pradesh,aligarh,2012,Rabi       ,gram,23.0,25.0,1.0869565217391304,0.0317,25.6,28.26,1.2321925,✅ OK
uttar pradesh,aligarh,2012,Rabi       ,masoor,1224.0,1726.0,1.4101307189542485,0.0317,25.6,28.26,1.293705,✅ OK
uttar pradesh,aligarh,2012,Rabi       ,onion,31.0,713.0,23.0,0.0317,25.6,28.26,19.625963,✅ OK
uttar pradesh,aligarh,2012,Rabi       ,peas & beans (pulses),131.0,196.0,1.4961832061068705,0.0317,25.6,28.26,1.3316214,✅ OK
uttar pradesh,aligarh,2012,Rabi       ,potato,25177.0,689472.0,27.38499424077531,0.0317,25.6,28.26,24.042673,✅ OK
uttar pradesh,aligarh,2012,Rabi       ,rapeseed &mustard,20479.0,40824.0,1.993456711753504,0.0317,25.6,28.26,1.6090817,✅ OK
uttar pradesh,aligarh,2012,Rabi       ,tobacco,1.0,6.0,6.0,0.0317,25.6,28.26,3.3873045,✅ OK
uttar pradesh,aligarh,2012,Rabi       ,turmeric,11.0,31.0,2.8181818181818183,0.0317,25.6,28.26,1.9096776,✅ OK
uttar pradesh,aligarh,2012,Rabi       ,wheat,218374.0,756666.0,3.465000412136976,0.0317,25.6,28.26,3.5701725,✅ OK
uttar pradesh,aligarh,2012,Summer     ,banana,1.0,45.0,45.0,0.0317,25.6,28.26,51.429638,✅ OK
uttar pradesh,aligarh,2012,Summer     ,maize,379.0,700.0,1.846965699208444,0.0317,25.6,28.26,1.8264165,✅ OK
uttar pradesh,aligarh,2012,Summer     ,moong(green gram),3283.0,2131.0,0.6491014316174231,0.0317,25.6,28.26,0.9025823,✅ OK
uttar pradesh,aligarh,2012,Summer     ,onion,32.0,348.0,10.875,0.0317,25.6,28.26,11.476775,✅ OK
uttar pradesh,aligarh,2012,Summer     ,sunflower,110.0,86.0,0.7818181818181819,0.0317,25.6,28.26,1.2918222,✅ OK
uttar pradesh,aligarh,2012,Summer     ,urad,147.0,150.0,1.020408163265306,0.0317,25.6,28.26,0.8526009,✅ OK
uttar pradesh,aligarh,2013,Kharif     ,arhar/tur,7568.0,12222.0,1.6149577167019027,0.0317,25.68,28.03,1.3177797,✅ OK
uttar pradesh,aligarh,2013,Kharif     ,bajra,86298.0,269595.0,3.124000556212195,0.0317,25.68,28.03,1.6953012,✅ OK
uttar pradesh,aligarh,2013,Kharif     ,cotton(lint),640.0,124.0,0.19375,0.0317,25.68,28.03,1.358189,✅ OK
uttar pradesh,aligarh,2013,Kharif     ,dry chillies,27.0,22.0,0.8148148148148148,0.0317,25.68,28.03,1.032121,✅ OK
uttar pradesh,aligarh,2013,Kharif     ,groundnut,70.0,63.0,0.9,0.0317,25.68,28.03,1.04072,✅ OK
uttar pradesh,aligarh,2013,Kharif     ,guar seed,365.0,301.0,0.8246575342465754,0.0317,25.68,28.03,0.93509173,✅ OK
uttar pradesh,aligarh,2013,Kharif     ,maize,11813.0,36774.0,3.113011089477694,0.0317,25.68,28.03,1.9564981,✅ OK
uttar pradesh,aligarh,2013,Kharif     ,moong(green gram),634.0,204.0,0.3217665615141956,0.0317,25.68,28.03,0.7725975,✅ OK
uttar pradesh,aligarh,2013,Kharif     ,rice,87525.0,196144.0,2.241005427020851,0.0317,25.68,28.03,2.2399538,✅ OK
uttar pradesh,aligarh,2013,Kharif     ,sesamum,46.0,7.0,0.1521739130434782,0.0317,25.68,28.03,0.3786639,🚨 Low Yield
uttar pradesh,aligarh,2013,Kharif     ,sugarcane,7301.0,444835.0,60.92795507464731,0.0317,25.68,28.03,57.725506,✅ OK
uttar pradesh,aligarh,2013,Kharif     ,sweet potato,115.0,1520.0,13.217391304347826,0.0317,25.68,28.03,12.639062,✅ OK
uttar pradesh,aligarh,2013,Kharif     ,urad,452.0,202.0,0.4469026548672566,0.0317,25.68,28.03,0.777596,✅ OK
uttar pradesh,aligarh,2013,Rabi       ,barley,6954.0,23416.0,3.367270635605407,0.0317,25.68,28.03,3.1651304,✅ OK
uttar pradesh,aligarh,2013,Rabi       ,coriander,30.0,16.0,0.5333333333333333,0.0317,25.68,28.03,0.9974958,✅ OK
uttar pradesh,aligarh,2013,Rabi       ,garlic,209.0,1225.0,5.861244019138756,0.0317,25.68,28.03,5.091529,✅ OK
uttar pradesh,aligarh,2013,Rabi       ,gram,22.0,9.0,0.4090909090909091,0.0317,25.68,28.03,1.2557125,✅ OK
uttar pradesh,aligarh,2013,Rabi       ,linseed,16.0,6.0,0.375,0.0317,25.68,28.03,1.3937407,✅ OK
uttar pradesh,aligarh,2013,Rabi       ,maize,17.0,60.0,3.5294117647058822,0.0317,25.68,28.03,1.9445084,✅ OK
uttar pradesh,aligarh,2013,Rabi       ,masoor,1223.0,2940.0,2.4039247751430906,0.0317,25.68,28.03,1.2640101,✅ OK
uttar pradesh,aligarh,2013,Rabi       ,onion,31.0,631.0,20.35483870967742,0.0317,25.68,28.03,17.433825,✅ OK
uttar pradesh,aligarh,2013,Rabi       ,peas & beans (pulses),147.0,146.0,0.9931972789115646,0.0317,25.68,28.03,1.3551416,✅ OK
uttar pradesh,aligarh,2013,Rabi       ,potato,23306.0,510331.0,21.8969793186304,0.0317,25.68,28.03,22.61525,✅ OK
uttar pradesh,aligarh,2013,Rabi       ,rapeseed &mustard,21632.0,31475.0,1.4550203402366864,0.0317,25.68,28.03,1.540178,✅ OK
uttar pradesh,aligarh,2013,Rabi       ,tobacco,9.0,62.0,6.888888888888889,0.0317,25.68,28.03,5.234333,✅ OK
uttar pradesh,aligarh,2013,Rabi       ,turmeric,12.0,35.0,2.9166666666666665,0.0317,25.68,28.03,2.3825877,✅ OK
uttar pradesh,aligarh,2013,Rabi       ,wheat,225289.0,811266.0,3.601001380449112,0.0317,25.68,28.03,3.529136,✅ OK
uttar pradesh,aligarh,2013,Summer     ,banana,1.0,44.0,44.0,0.0317,25.68,28.03,40.28993,✅ OK
uttar pradesh,aligarh,2013,Summer     ,maize,378.0,694.0,1.835978835978836,0.0317,25.68,28.03,1.7285106,✅ OK
uttar pradesh,aligarh,2013,Summer     ,moong(green gram),3270.0,1429.0,0.4370030581039755,0.0317,25.68,28.03,0.8336786,✅ OK
uttar pradesh,aligarh,2013,Summer     ,onion,57.0,767.0,13.456140350877194,0.0317,25.68,28.03,11.886687,✅ OK
uttar pradesh,aligarh,2013,Summer     ,sunflower,50.0,80.0,1.6,0.0317,25.68,28.03,1.5743102,✅ OK
uttar pradesh,aligarh,2013,Summer     ,urad,68.0,63.0,0.9264705882352942,0.0317,25.68,28.03,0.7715514,✅ OK
uttar pradesh,aligarh,2014,Kharif     ,arhar/tur,6645.0,4718.0,0.710007524454477,0.0317,25.73,28.57,1.2549461,✅ OK
uttar pradesh,aligarh,2014,Kharif     ,bajra,84037.0,175469.0,2.087996953722765,0.0317,25.73,28.57,1.6323448,✅ OK
uttar pradesh,aligarh,2014,Kharif     ,cotton(lint),1721.0,544.0,0.3160952934340499,0.0317,25.73,28.57,1.2649809,✅ OK
uttar pradesh,aligarh,2014,Kharif     ,dry chillies,18.0,15.0,0.8333333333333334,0.0317,25.73,28.57,1.00744,✅ OK
uttar pradesh,aligarh,2014,Kharif     ,groundnut,11.0,10.0,0.9090909090909092,0.0317,25.73,28.57,1.00744,✅ OK
uttar pradesh,aligarh,2014,Kharif     ,guar seed,27.0,22.0,0.8148148148148148,0.0317,25.73,28.57,0.86365956,✅ OK
uttar pradesh,aligarh,2014,Kharif     ,maize,14445.0,30956.0,2.143025268258913,0.0317,25.73,28.57,1.7861384,✅ OK
uttar pradesh,aligarh,2014,Kharif     ,moong(green gram),539.0,173.0,0.3209647495361781,0.0317,25.73,28.57,0.6871901,✅ OK
uttar pradesh,aligarh,2014,Kharif     ,rice,90420.0,201998.0,2.233996903339969,0.0317,25.73,28.57,2.1564565,✅ OK
uttar pradesh,aligarh,2014,Kharif     ,sesamum,94.0,19.0,0.202127659574468,0.0317,25.73,28.57,0.44781536,🚨 Low Yield
uttar pradesh,aligarh,2014,Kharif     ,sugarcane,6478.0,387877.0,59.87604198826799,0.0317,25.73,28.57,59.441437,✅ OK
uttar pradesh,aligarh,2014,Kharif     ,sweet potato,229.0,2836.0,12.384279475982533,0.0317,25.73,28.57,12.534769,✅ OK
uttar pradesh,aligarh,2014,Kharif     ,urad,806.0,432.0,0.5359801488833746,0.0317,25.73,28.57,0.8161879,✅ OK
uttar pradesh,aligarh,2014,Rabi       ,barley,7270.0,18170.0,2.499312242090784,0.0317,25.73,28.57,2.977863,✅ OK
uttar pradesh,aligarh,2014,Rabi       ,coriander,42.0,20.0,0.4761904761904761,0.0317,25.73,28.57,0.7759216,✅ OK
uttar pradesh,aligarh,2014,Rabi       ,garlic,329.0,1906.0,5.793313069908814,0.0317,25.73,28.57,4.776057,✅ OK
uttar pradesh,aligarh,2014,Rabi       ,masoor,1558.0,986.0,0.6328626444159179,0.0317,25.73,28.57,1.0693678,✅ OK
uttar pradesh,aligarh,2014,Rabi       ,onion,47.0,719.0,15.297872340425531,0.0317,25.73,28.57,15.85473,✅ OK
uttar pradesh,aligarh,2014,Rabi       ,peas & beans (pulses),127.0,165.0,1.2992125984251968,0.0317,25.73,28.57,1.1786207,✅ OK
uttar pradesh,aligarh,2014,Rabi       ,potato,21683.0,562023.0,25.9199833971314,0.0317,25.73,28.57,22.761477,✅ OK
uttar pradesh,aligarh,2014,Rabi       ,rapeseed &mustard,19731.0,19680.0,0.9974152349095332,0.0317,25.73,28.57,1.4435345,✅ OK
uttar pradesh,aligarh,2014,Rabi       ,turmeric,6.0,17.0,2.833333333333333,0.0317,25.73,28.57,2.1345165,✅ OK
uttar pradesh,aligarh,2014,Rabi       ,wheat,223267.0,546558.0,2.448001719913825,0.0317,25.73,28.57,3.424375,✅ OK
uttar pradesh,aligarh,2014,Summer     ,banana,1.0,45.0,45.0,0.0317,25.73,28.57,44.694283,✅ OK
uttar pradesh,aligarh,2014,Summer     ,maize,712.0,1266.0,1.7780898876404494,0.0317,25.73,28.57,1.8083375,✅ OK
uttar pradesh,aligarh,2014,Summer     ,moong(green gram),4630.0,2264.0,0.4889848812095032,0.0317,25.73,28.57,0.8363244,✅ OK
uttar pradesh,aligarh,2014,Summer     ,onion,82.0,1240.0,15.121951219512194,0.0317,25.73,28.57,11.904014,✅ OK
uttar pradesh,aligarh,2014,Summer     ,sunflower,50.0,86.0,1.72,0.0317,25.73,28.57,1.4934373,✅ OK
uttar pradesh,aligarh,2014,Summer     ,urad,49.0,41.0,0.8367346938775511,0.0317,25.73,28.57,0.7804401,✅ OK
uttar pradesh,baghpat,1997,Kharif     ,arhar/tur,855.0,601.0,0.7029239766081872,0.1271,25.35,28.13,1.113817,✅ OK
uttar pradesh,baghpat,1997,Kharif     ,bajra,928.0,1300.0,1.4008620689655171,0.1271,25.35,28.13,1.2153769,✅ OK
uttar pradesh,baghpat,1997,Kharif     ,jowar,36.0,28.0,0.7777777777777778,0.1271,25.35,28.13,0.5209868,🚨 Low Yield
uttar pradesh,baghpat,1997,Kharif     ,maize,3314.0,4958.0,1.496077248038624,0.1271,25.35,28.13,1.6255033,✅ OK
uttar pradesh,baghpat,1997,Kharif     ,moong(green gram),1.0,1.0,1.0,0.1271,25.35,28.13,0.5388537,🚨 Low Yield
uttar pradesh,baghpat,1997,Kharif     ,rice,3307.0,9518.0,2.8781372845479285,0.1271,25.35,28.13,2.1974826,✅ OK
uttar pradesh,baghpat,1997,Kharif     ,urad,247.0,103.0,0.4170040485829959,0.1271,25.35,28.13,0.3421115,🚨 Low Yield
uttar pradesh,baghpat,1997,Rabi       ,barley,279.0,875.0,3.1362007168458783,0.1271,25.35,28.13,2.7089348,✅ OK
uttar pradesh,baghpat,1997,Rabi       ,gram,331.0,288.0,0.8700906344410876,0.1271,25.35,28.13,0.94488066,✅ OK
uttar pradesh,baghpat,1997,Rabi       ,masoor,314.0,266.0,0.8471337579617835,0.1271,25.35,28.13,0.671737,✅ OK
uttar pradesh,baghpat,1997,Rabi       ,peas & beans (pulses),147.0,191.0,1.2993197278911566,0.1271,25.35,28.13,0.9626489,✅ OK
uttar pradesh,baghpat,1997,Rabi       ,rapeseed &mustard,1220.0,1351.0,1.107377049180328,0.1271,25.35,28.13,1.323669,✅ OK
uttar pradesh,baghpat,1997,Rabi       ,sunflower,3.0,4.0,1.3333333333333333,0.1271,25.35,28.13,1.1339773,✅ OK
uttar pradesh,baghpat,1997,Rabi       ,wheat,55006.0,189669.0,3.448151110787914,0.1271,25.35,28.13,3.7081418,✅ OK
uttar pradesh,baghpat,1997,Summer     ,maize,6.0,9.0,1.5,0.1271,25.35,28.13,1.3264449,✅ OK
uttar pradesh,baghpat,1997,Summer     ,moong(green gram),146.0,69.0,0.4726027397260274,0.1271,25.35,28.13,0.40781748,🚨 Low Yield
uttar pradesh,baghpat,1997,Summer     ,rice,4.0,12.0,3.0,0.1271,25.35,28.13,1.8019322,✅ OK
uttar pradesh,baghpat,1997,Summer     ,urad,310.0,194.0,0.6258064516129033,0.1271,25.35,28.13,0.4695861,🚨 Low Yield
uttar pradesh,baghpat,1997,Whole Year ,potato,386.0,5606.0,14.523316062176166,0.1271,25.35,28.13,17.321487,✅ OK
uttar pradesh,baghpat,1997,Whole Year ,sugarcane,64142.0,4335871.0,67.59800130959434,0.1271,25.35,28.13,65.02232,✅ OK
uttar pradesh,baghpat,1998,Kharif     ,arhar/tur,664.0,239.0,0.3599397590361445,0.1271,25.72,28.31,1.1897156,✅ OK
uttar pradesh,baghpat,1998,Kharif     ,bajra,843.0,1045.0,1.2396204033214708,0.1271,25.72,28.31,1.336266,✅ OK
uttar pradesh,baghpat,1998,Kharif     ,cotton(lint),297.0,41.0,0.138047138047138,0.1271,25.72,28.31,1.0002766,✅ OK
uttar pradesh,baghpat,1998,Kharif     ,jowar,33.0,20.0,0.6060606060606061,0.1271,25.72,28.31,0.7239318,✅ OK
uttar pradesh,baghpat,1998,Kharif     ,maize,2291.0,4047.0,1.7664775207333043,0.1271,25.72,28.31,1.7473963,✅ OK
uttar pradesh,baghpat,1998,Kharif     ,moong(green gram),2.0,1.0,0.5,0.1271,25.72,28.31,0.7000508,✅ OK
uttar pradesh,baghpat,1998,Kharif     ,rice,4591.0,9200.0,2.003920714441298,0.1271,25.72,28.31,2.2576487,✅ OK
uttar pradesh,baghpat,1998,Kharif     ,small millets,2.0,1.0,0.5,0.1271,25.72,28.31,1.180913,✅ OK
uttar pradesh,baghpat,1998,Kharif     ,urad,177.0,48.0,0.2711864406779661,0.1271,25.72,28.31,0.56485814,✅ OK
uttar pradesh,baghpat,1998,Rabi       ,barley,216.0,657.0,3.0416666666666665,0.1271,25.72,28.31,2.8510358,✅ OK
uttar pradesh,baghpat,1998,Rabi       ,gram,296.0,261.0,0.8817567567567568,0.1271,25.72,28.31,1.0300841,✅ OK
uttar pradesh,baghpat,1998,Rabi       ,masoor,305.0,171.0,0.5606557377049181,0.1271,25.72,28.31,1.0216542,✅ OK
uttar pradesh,baghpat,1998,Rabi       ,peas & beans (pulses),167.0,171.0,1.0239520958083832,0.1271,25.72,28.31,1.160295,✅ OK
uttar pradesh,baghpat,1998,Rabi       ,rapeseed &mustard,1254.0,1107.0,0.8827751196172249,0.1271,25.72,28.31,1.378304,✅ OK
uttar pradesh,baghpat,1998,Rabi       ,sunflower,1.0,1.0,1.0,0.1271,25.72,28.31,1.39257,✅ OK
uttar pradesh,baghpat,1998,Rabi       ,wheat,51002.0,169326.0,3.319987451472491,0.1271,25.72,28.31,3.6900566,✅ OK
uttar pradesh,baghpat,1998,Summer     ,maize,6.0,6.0,1.0,0.1271,25.72,28.31,1.5629836,✅ OK
uttar pradesh,baghpat,1998,Summer     ,moong(green gram),134.0,86.0,0.6417910447761194,0.1271,25.72,28.31,0.5907674,✅ OK
uttar pradesh,baghpat,1998,Summer     ,urad,249.0,140.0,0.5622489959839357,0.1271,25.72,28.31,0.63727486,✅ OK
uttar pradesh,baghpat,1998,Whole Year ,onion,137.0,1654.0,12.072992700729928,0.1271,25.72,28.31,13.976486,✅ OK
uttar pradesh,baghpat,1998,Whole Year ,potato,420.0,12317.0,29.32619047619048,0.1271,25.72,28.31,21.416546,✅ OK
uttar pradesh,baghpat,1998,Whole Year ,sugarcane,64314.0,4308523.0,66.9919924122275,0.1271,25.72,28.31,67.22635,✅ OK
uttar pradesh,baghpat,1998,Whole Year ,tobacco,9.0,57.0,6.333333333333333,0.1271,25.72,28.31,5.441837,✅ OK
uttar pradesh,baghpat,1999,Kharif     ,arhar/tur,603.0,442.0,0.7330016583747927,0.1271,25.57,27.92,1.1179181,✅ OK
uttar pradesh,baghpat,1999,Kharif     ,bajra,745.0,1123.0,1.5073825503355704,0.1271,25.57,27.92,1.2316629,✅ OK
uttar pradesh,baghpat,1999,Kharif     ,cotton(lint),294.0,376.0,1.2789115646258504,0.1271,25.57,27.92,0.89853334,✅ OK
uttar pradesh,baghpat,1999,Kharif     ,jowar,39.0,30.0,0.7692307692307693,0.1271,25.57,27.92,0.5408525,🚨 Low Yield
uttar pradesh,baghpat,1999,Kharif     ,maize,2027.0,2442.0,1.2047360631475086,0.1271,25.57,27.92,1.7186133,✅ OK
uttar pradesh,baghpat,1999,Kharif     ,rice,5342.0,13777.0,2.578996630475477,0.1271,25.57,27.92,2.2234533,✅ OK
uttar pradesh,baghpat,1999,Kharif     ,sunflower,6.0,8.0,1.3333333333333333,0.1271,25.57,27.92,1.1973078,✅ OK
uttar pradesh,baghpat,1999,Kharif     ,urad,167.0,69.0,0.4131736526946107,0.1271,25.57,27.92,0.39468253,🚨 Low Yield
uttar pradesh,baghpat,1999,Rabi       ,barley,210.0,546.0,2.6,0.1271,25.57,27.92,2.7877018,✅ OK
uttar pradesh,baghpat,1999,Rabi       ,gram,103.0,100.0,0.970873786407767,0.1271,25.57,27.92,0.96063524,✅ OK
uttar pradesh,baghpat,1999,Rabi       ,maize,13.0,19.0,1.4615384615384617,0.1271,25.57,27.92,1.4847997,✅ OK
uttar pradesh,baghpat,1999,Rabi       ,rapeseed &mustard,1029.0,1140.0,1.1078717201166182,0.1271,25.57,27.92,1.3277701,✅ OK
uttar pradesh,baghpat,1999,Rabi       ,wheat,56320.0,208610.0,3.704012784090909,0.1271,25.57,27.92,3.6840296,✅ OK
uttar pradesh,baghpat,1999,Summer     ,moong(green gram),168.0,52.0,0.3095238095238095,0.1271,25.57,27.92,0.49634826,🚨 Low Yield
uttar pradesh,baghpat,1999,Summer     ,urad,231.0,108.0,0.4675324675324675,0.1271,25.57,27.92,0.50689596,🚨 Low Yield
uttar pradesh,baghpat,1999,Whole Year ,onion,110.0,1550.0,14.090909090909092,0.1271,25.57,27.92,14.293493,✅ OK
uttar pradesh,baghpat,1999,Whole Year ,peas & beans (pulses),82.0,148.0,1.804878048780488,0.1271,25.57,27.92,1.6642832,✅ OK
uttar pradesh,baghpat,1999,Whole Year ,potato,472.0,11286.0,23.911016949152543,0.1271,25.57,27.92,22.975523,✅ OK
uttar pradesh,baghpat,1999,Whole Year ,sugarcane,63061.0,4081056.0,64.71600513788236,0.1271,25.57,27.92,64.401566,✅ OK
uttar pradesh,baghpat,1999,Whole Year ,tobacco,4.0,18.0,4.5,0.1271,25.57,27.92,4.1569843,✅ OK
uttar pradesh,baghpat,2000,Kharif     ,arhar/tur,614.0,477.0,0.7768729641693811,0.1271,25.53,27.85,1.0782654,✅ OK
uttar pradesh,baghpat,2000,Kharif     ,bajra,716.0,918.0,1.282122905027933,0.1271,25.53,27.85,1.2260877,✅ OK
uttar pradesh,baghpat,2000,Kharif     ,cotton(lint),174.0,229.0,1.3160919540229885,0.1271,25.53,27.85,0.80944586,✅ OK
uttar pradesh,baghpat,2000,Kharif     ,jowar,56.0,45.0,0.8035714285714286,0.1271,25.53,27.85,0.57027006,✅ OK
uttar pradesh,baghpat,2000,Kharif     ,maize,791.0,1648.0,2.0834386852085967,0.1271,25.53,27.85,1.7734005,✅ OK
uttar pradesh,baghpat,2000,Kharif     ,moong(green gram),3.0,1.0,0.3333333333333333,0.1271,25.53,27.85,0.313848,🚨 Low Yield
uttar pradesh,baghpat,2000,Kharif     ,rice,5949.0,16013.0,2.69171289292318,0.1271,25.53,27.85,2.229392,✅ OK
uttar pradesh,baghpat,2000,Kharif     ,urad,217.0,90.0,0.4147465437788018,0.1271,25.53,27.85,0.36280054,🚨 Low Yield
uttar pradesh,baghpat,2000,Rabi       ,barley,220.0,712.0,3.2363636363636363,0.1271,25.53,27.85,2.7715409,✅ OK
uttar pradesh,baghpat,2000,Rabi       ,gram,166.0,142.0,0.8554216867469879,0.1271,25.53,27.85,0.93870616,✅ OK
uttar pradesh,baghpat,2000,Rabi       ,maize,17.0,28.0,1.6470588235294117,0.1271,25.53,27.85,1.4529178,✅ OK
uttar pradesh,baghpat,2000,Rabi       ,masoor,176.0,110.0,0.625,0.1271,25.53,27.85,0.7134102,✅ OK
uttar pradesh,baghpat,2000,Rabi       ,moong(green gram),158.0,63.0,0.3987341772151899,0.1271,25.53,27.85,0.54881066,🚨 Low Yield
uttar pradesh,baghpat,2000,Rabi       ,peas & beans (pulses),102.0,105.0,1.0294117647058822,0.1271,25.53,27.85,1.0455899,✅ OK
uttar pradesh,baghpat,2000,Rabi       ,rapeseed &mustard,849.0,1041.0,1.226148409893993,0.1271,25.53,27.85,1.323669,✅ OK
uttar pradesh,baghpat,2000,Rabi       ,urad,196.0,106.0,0.5408163265306123,0.1271,25.53,27.85,0.6088979,✅ OK
uttar pradesh,baghpat,2000,Rabi       ,wheat,57307.0,194757.0,3.3984853508297417,0.1271,25.53,27.85,3.8128514,✅ OK
uttar pradesh,baghpat,2000,Whole Year ,potato,366.0,7879.0,21.527322404371585,0.1271,25.53,27.85,20.984644,✅ OK
uttar pradesh,baghpat,2000,Whole Year ,sugarcane,63723.0,3904945.0,61.2799930951148,0.1271,25.53,27.85,64.337654,✅ OK
uttar pradesh,baghpat,2000,Whole Year ,turmeric,4.0,7.0,1.75,0.1271,25.53,27.85,1.6883653,✅ OK
uttar pradesh,baghpat,2001,Kharif     ,arhar/tur,803.0,610.0,0.7596513075965131,0.1271,25.6,27.92,1.1583532,✅ OK
uttar pradesh,baghpat,2001,Kharif     ,bajra,673.0,668.0,0.9925705794947994,0.1271,25.6,27.92,1.3344301,✅ OK
uttar pradesh,baghpat,2001,Kharif     ,cotton(lint),130.0,165.0,1.2692307692307692,0.1271,25.6,27.92,0.8142284,✅ OK
uttar pradesh,baghpat,2001,Kharif     ,jowar,15.0,13.0,0.8666666666666667,0.1271,25.6,27.92,0.5720944,✅ OK
uttar pradesh,baghpat,2001,Kharif     ,maize,1047.0,2511.0,2.3982808022922635,0.1271,25.6,27.92,1.7954813,✅ OK
uttar pradesh,baghpat,2001,Kharif     ,moong(green gram),6.0,2.0,0.3333333333333333,0.1271,25.6,27.92,0.28948793,🚨 Low Yield
uttar pradesh,baghpat,2001,Kharif     ,rice,5949.0,13576.0,2.2820642124726844,0.1271,25.6,27.92,2.2638886,✅ OK
uttar pradesh,baghpat,2001,Kharif     ,sesamum,1.0,0.1,0.1,0.1271,25.6,27.92,0.27610812,🚨 Low Yield
uttar pradesh,baghpat,2001,Kharif     ,sunflower,1.0,2.0,2.0,0.1271,25.6,27.92,1.4713246,✅ OK
